nohup: ignoring input
 Simulation of RV_0.001_smallD, simulation tag : 4
 Advancement : 32.5 % done in 376.46s.
 Advancement : 32.5 % done in 376.54s.
 Advancement : 32.5 % done in 376.63s.
 Advancement : 32.5 % done in 376.83s.
 Advancement : 32.5 % done in 376.86s.
 Advancement : 32.6 % done in 376.95s.
 Advancement : 32.6 % done in 377.31s.
 Advancement : 32.6 % done in 377.61s.
 Advancement : 32.6 % done in 378.03s.
 Advancement : 32.6 % done in 378.11s.
 Advancement : 32.7 % done in 378.62s.
 Advancement : 32.7 % done in 378.65s.
 Advancement : 32.7 % done in 378.99s.
 Advancement : 32.7 % done in 379.09s.
 Advancement : 32.7 % done in 379.43s.
 Advancement : 32.8 % done in 379.72s.
 Advancement : 32.8 % done in 379.92s.
 Advancement : 32.8 % done in 379.96s.
 Advancement : 32.8 % done in 380.03s.
 Advancement : 32.8 % done in 380.25s.
 Advancement : 32.9 % done in 380.47s.
 Advancement : 32.9 % done in 380.58s.
 Advancement : 32.9 % done in 380.95s.
 Advancement : 32.9 % done in 381.23s.
 Advancement : 32.9 % done in 382.00s.
 Advancement : 33.0 % done in 382.81s.
 Advancement : 33.0 % done in 382.92s.
 Advancement : 33.0 % done in 382.99s.
 Advancement : 33.0 % done in 383.20s.
 Advancement : 33.0 % done in 383.35s.
 Advancement : 33.1 % done in 383.97s.
 Advancement : 33.1 % done in 384.24s.
 Advancement : 33.1 % done in 384.30s.
 Advancement : 33.1 % done in 384.46s.
 Advancement : 33.1 % done in 384.62s.
 Advancement : 33.2 % done in 384.86s.
 Advancement : 33.2 % done in 385.20s.
 Advancement : 33.2 % done in 385.34s.
 Advancement : 33.2 % done in 385.48s.
 Advancement : 33.2 % done in 385.77s.
 Advancement : 33.3 % done in 385.85s.
 Advancement : 33.3 % done in 386.05s.
 Advancement : 33.3 % done in 386.38s.
 Advancement : 33.3 % done in 386.86s.
 Advancement : 33.3 % done in 386.98s.
 Advancement : 33.4 % done in 387.21s.
 Advancement : 33.4 % done in 387.25s.
 Advancement : 33.4 % done in 387.32s.
 Advancement : 33.4 % done in 387.56s.
 Advancement : 33.4 % done in 387.99s.
 Advancement : 33.5 % done in 388.11s.
 Advancement : 33.5 % done in 388.17s.
 Advancement : 33.5 % done in 388.25s.
 Advancement : 33.5 % done in 388.61s.
 Advancement : 33.5 % done in 388.79s.
 Advancement : 33.6 % done in 388.99s.
 Advancement : 33.6 % done in 389.13s.
 Advancement : 33.6 % done in 389.17s.
 Advancement : 33.6 % done in 389.25s.
 Advancement : 33.6 % done in 389.31s.
 Advancement : 33.7 % done in 389.56s.
 Advancement : 33.7 % done in 389.93s.
 Advancement : 33.7 % done in 390.85s.
 Advancement : 33.7 % done in 391.02s.
 Advancement : 33.7 % done in 391.29s.
 Advancement : 33.8 % done in 391.34s.
 Advancement : 33.8 % done in 391.78s.
 Advancement : 33.8 % done in 391.95s.
 Advancement : 33.8 % done in 392.49s.
 Advancement : 33.8 % done in 392.63s.
 Advancement : 33.9 % done in 393.05s.
 Advancement : 33.9 % done in 393.10s.
 Advancement : 33.9 % done in 393.66s.
 Advancement : 33.9 % done in 394.00s.
 Advancement : 33.9 % done in 394.52s.
 Advancement : 34.0 % done in 395.54s.
 Advancement : 34.0 % done in 396.12s.
 Advancement : 34.0 % done in 396.64s.
 Advancement : 34.0 % done in 397.20s.
 Advancement : 34.0 % done in 397.97s.
 Advancement : 34.1 % done in 398.25s.
 Advancement : 34.1 % done in 398.46s.
 Advancement : 34.1 % done in 399.11s.
 Advancement : 34.1 % done in 399.21s.
 Advancement : 34.1 % done in 399.41s.
 Advancement : 34.2 % done in 400.28s.
 Advancement : 34.2 % done in 400.41s.
 Advancement : 34.2 % done in 400.80s.
 Advancement : 34.2 % done in 400.85s.
 Advancement : 34.2 % done in 401.24s.
 Advancement : 34.3 % done in 401.38s.
 Advancement : 34.3 % done in 401.53s.
 Advancement : 34.3 % done in 401.72s.
 Advancement : 34.3 % done in 401.82s.
 Advancement : 34.3 % done in 402.35s.
 Advancement : 34.4 % done in 402.52s.
 Advancement : 34.4 % done in 402.58s.
 Advancement : 34.4 % done in 402.98s.
 Advancement : 34.4 % done in 403.40s.
 Advancement : 34.4 % done in 403.87s.
 Advancement : 34.5 % done in 404.12s.
 Advancement : 34.5 % done in 404.20s.
 Advancement : 34.5 % done in 404.35s.
 Advancement : 34.5 % done in 404.47s.
 Advancement : 34.5 % done in 404.57s.
 Advancement : 34.6 % done in 404.67s.
 Advancement : 34.6 % done in 405.09s.
 Advancement : 34.6 % done in 405.23s.
 Advancement : 34.6 % done in 405.54s.
 Advancement : 34.6 % done in 406.01s.
 Advancement : 34.7 % done in 406.18s.
 Advancement : 34.7 % done in 406.54s.
 Advancement : 34.7 % done in 406.72s.
 Advancement : 34.7 % done in 406.79s.
 Advancement : 34.7 % done in 406.99s.
 Advancement : 34.8 % done in 407.30s.
 Advancement : 34.8 % done in 407.60s.
 Advancement : 34.8 % done in 408.25s.
 Advancement : 34.8 % done in 408.29s.
 Advancement : 34.8 % done in 408.59s.
 Advancement : 34.9 % done in 408.64s.
 Advancement : 34.9 % done in 409.00s.
 Advancement : 34.9 % done in 409.16s.
 Advancement : 34.9 % done in 409.26s.
 Advancement : 34.9 % done in 409.41s.
 Advancement : 35.0 % done in 409.87s.
 Advancement : 35.0 % done in 410.14s.
 Advancement : 35.0 % done in 410.29s.
 Advancement : 35.0 % done in 410.72s.
 Advancement : 35.0 % done in 410.77s.
 Advancement : 35.1 % done in 410.83s.
 Advancement : 35.1 % done in 411.04s.
 Advancement : 35.1 % done in 411.15s.
 Advancement : 35.1 % done in 411.24s.
 Advancement : 35.1 % done in 411.34s.
 Advancement : 35.2 % done in 411.48s.
 Advancement : 35.2 % done in 411.96s.
 Advancement : 35.2 % done in 412.28s.
 Advancement : 35.2 % done in 412.39s.
 Advancement : 35.2 % done in 412.73s.
 Advancement : 35.3 % done in 412.83s.
 Advancement : 35.3 % done in 412.87s.
 Advancement : 35.3 % done in 413.12s.
 Advancement : 35.3 % done in 413.30s.
 Advancement : 35.3 % done in 413.39s.
 Advancement : 35.4 % done in 413.87s.
 Advancement : 35.4 % done in 414.16s.
 Advancement : 35.4 % done in 414.55s.
 Advancement : 35.4 % done in 414.67s.
 Advancement : 35.4 % done in 414.88s.
 Advancement : 35.5 % done in 415.02s.
 Advancement : 35.5 % done in 415.23s.
 Advancement : 35.5 % done in 415.72s.
 Advancement : 35.5 % done in 415.75s.
 Advancement : 35.5 % done in 415.85s.
 Advancement : 35.6 % done in 415.90s.
 Advancement : 35.6 % done in 415.97s.
 Advancement : 35.6 % done in 416.61s.
 Advancement : 35.6 % done in 416.86s.
 Advancement : 35.6 % done in 417.38s.
 Advancement : 35.7 % done in 417.62s.
 Advancement : 35.7 % done in 418.10s.
 Advancement : 35.7 % done in 418.24s.
 Advancement : 35.7 % done in 418.31s.
 Advancement : 35.7 % done in 418.43s.
 Advancement : 35.8 % done in 418.48s.
 Advancement : 35.8 % done in 418.87s.
 Advancement : 35.8 % done in 419.19s.
 Advancement : 35.8 % done in 419.28s.
 Advancement : 35.8 % done in 419.52s.
 Advancement : 35.9 % done in 419.71s.
 Advancement : 35.9 % done in 419.78s.
 Advancement : 35.9 % done in 420.23s.
 Advancement : 35.9 % done in 420.30s.
 Advancement : 35.9 % done in 420.41s.
 Advancement : 36.0 % done in 420.49s.
 Advancement : 36.0 % done in 420.67s.
 Advancement : 36.0 % done in 420.88s.
 Advancement : 36.0 % done in 421.01s.
 Advancement : 36.0 % done in 421.18s.
 Advancement : 36.1 % done in 421.24s.
 Advancement : 36.1 % done in 421.38s.
 Advancement : 36.1 % done in 421.60s.
 Advancement : 36.1 % done in 421.65s.
 Advancement : 36.1 % done in 421.81s.
 Advancement : 36.2 % done in 422.07s.
 Advancement : 36.2 % done in 422.31s.
 Advancement : 36.2 % done in 422.40s.
 Advancement : 36.2 % done in 422.62s.
 Advancement : 36.2 % done in 423.12s.
 Advancement : 36.3 % done in 423.20s.
 Advancement : 36.3 % done in 423.48s.
 Advancement : 36.3 % done in 423.48s.
 Advancement : 36.3 % done in 423.56s.
 Advancement : 36.3 % done in 423.92s.
 Advancement : 36.4 % done in 424.45s.
 Advancement : 36.4 % done in 424.53s.
 Advancement : 36.4 % done in 424.58s.
 Advancement : 36.4 % done in 424.65s.
 Advancement : 36.4 % done in 424.88s.
 Advancement : 36.5 % done in 425.07s.
 Advancement : 36.5 % done in 425.18s.
 Advancement : 36.5 % done in 425.53s.
 Advancement : 36.5 % done in 425.72s.
 Advancement : 36.5 % done in 425.88s.
 Advancement : 36.6 % done in 426.09s.
 Advancement : 36.6 % done in 426.46s.
 Advancement : 36.6 % done in 426.62s.
 Advancement : 36.6 % done in 426.79s.
 Advancement : 36.6 % done in 426.89s.
 Advancement : 36.7 % done in 427.00s.
 Advancement : 36.7 % done in 427.32s.
 Advancement : 36.7 % done in 427.96s.
 Advancement : 36.7 % done in 428.15s.
 Advancement : 36.7 % done in 428.25s.
 Advancement : 36.8 % done in 428.34s.
 Advancement : 36.8 % done in 428.75s.
 Advancement : 36.8 % done in 428.83s.
 Advancement : 36.8 % done in 428.94s.
 Advancement : 36.8 % done in 428.95s.
 Advancement : 36.9 % done in 429.08s.
 Advancement : 36.9 % done in 429.16s.
 Advancement : 36.9 % done in 429.51s.
 Advancement : 36.9 % done in 429.60s.
 Advancement : 36.9 % done in 429.65s.
 Advancement : 37.0 % done in 429.74s.
 Advancement : 37.0 % done in 430.03s.
 Advancement : 37.0 % done in 430.13s.
 Advancement : 37.0 % done in 430.34s.
 Advancement : 37.0 % done in 430.45s.
 Advancement : 37.1 % done in 430.70s.
 Advancement : 37.1 % done in 431.24s.
 Advancement : 37.1 % done in 431.61s.
 Advancement : 37.1 % done in 431.70s.
 Advancement : 37.1 % done in 431.77s.
 Advancement : 37.2 % done in 432.02s.
 Advancement : 37.2 % done in 432.12s.
 Advancement : 37.2 % done in 432.46s.
 Advancement : 37.2 % done in 432.63s.
 Advancement : 37.2 % done in 432.73s.
 Advancement : 37.3 % done in 433.13s.
 Advancement : 37.3 % done in 433.36s.
 Advancement : 37.3 % done in 433.43s.
 Advancement : 37.3 % done in 433.53s.
 Advancement : 37.3 % done in 433.58s.
 Advancement : 37.4 % done in 434.05s.
 Advancement : 37.4 % done in 434.30s.
 Advancement : 37.4 % done in 434.78s.
 Advancement : 37.4 % done in 435.08s.
 Advancement : 37.4 % done in 435.13s.
 Advancement : 37.5 % done in 435.33s.
 Advancement : 37.5 % done in 435.47s.
 Advancement : 37.5 % done in 435.55s.
 Advancement : 37.5 % done in 435.73s.
 Advancement : 37.5 % done in 435.82s.
 Advancement : 37.6 % done in 436.61s.
 Advancement : 37.6 % done in 436.68s.
 Advancement : 37.6 % done in 436.81s.
 Advancement : 37.6 % done in 437.15s.
 Advancement : 37.6 % done in 437.72s.
 Advancement : 37.7 % done in 437.86s.
 Advancement : 37.7 % done in 437.90s.
 Advancement : 37.7 % done in 438.13s.
 Advancement : 37.7 % done in 438.34s.
 Advancement : 37.7 % done in 438.41s.
 Advancement : 37.8 % done in 438.60s.
 Advancement : 37.8 % done in 438.86s.
 Advancement : 37.8 % done in 438.94s.
 Advancement : 37.8 % done in 439.38s.
 Advancement : 37.8 % done in 439.41s.
 Advancement : 37.9 % done in 439.64s.
 Advancement : 37.9 % done in 439.76s.
 Advancement : 37.9 % done in 440.85s.
 Advancement : 37.9 % done in 441.05s.
 Advancement : 37.9 % done in 442.08s.
 Advancement : 38.0 % done in 442.22s.
 Advancement : 38.0 % done in 442.31s.
 Advancement : 38.0 % done in 442.39s.
 Advancement : 38.0 % done in 442.86s.
 Advancement : 38.0 % done in 443.10s.
 Advancement : 38.1 % done in 443.24s.
 Advancement : 38.1 % done in 443.33s.
 Advancement : 38.1 % done in 443.49s.
 Advancement : 38.1 % done in 443.68s.
 Advancement : 38.1 % done in 443.69s.
 Advancement : 38.2 % done in 444.11s.
 Advancement : 38.2 % done in 444.17s.
 Advancement : 38.2 % done in 444.26s.
 Advancement : 38.2 % done in 444.38s.
 Advancement : 38.2 % done in 444.50s.
 Advancement : 38.3 % done in 444.64s.
 Advancement : 38.3 % done in 444.90s.
 Advancement : 38.3 % done in 444.96s.
 Advancement : 38.3 % done in 445.13s.
 Advancement : 38.3 % done in 445.21s.
 Advancement : 38.4 % done in 445.46s.
 Advancement : 38.4 % done in 445.55s.
 Advancement : 38.4 % done in 445.69s.
 Advancement : 38.4 % done in 445.85s.
 Advancement : 38.4 % done in 446.13s.
 Advancement : 38.5 % done in 446.33s.
 Advancement : 38.5 % done in 446.42s.
 Advancement : 38.5 % done in 447.07s.
 Advancement : 38.5 % done in 447.21s.
 Advancement : 38.5 % done in 447.33s.
 Advancement : 38.6 % done in 447.36s.
 Advancement : 38.6 % done in 447.56s.
 Advancement : 38.6 % done in 447.87s.
 Advancement : 38.6 % done in 448.34s.
 Advancement : 38.6 % done in 448.39s.
 Advancement : 38.7 % done in 448.55s.
 Advancement : 38.7 % done in 448.74s.
 Advancement : 38.7 % done in 448.84s.
 Advancement : 38.7 % done in 449.00s.
 Advancement : 38.7 % done in 449.24s.
 Advancement : 38.8 % done in 449.52s.
 Advancement : 38.8 % done in 449.65s.
 Advancement : 38.8 % done in 449.84s.
 Advancement : 38.8 % done in 450.04s.
 Advancement : 38.8 % done in 450.42s.
 Advancement : 38.9 % done in 450.59s.
 Advancement : 38.9 % done in 450.73s.
 Advancement : 38.9 % done in 450.92s.
 Advancement : 38.9 % done in 451.07s.
 Advancement : 38.9 % done in 451.94s.
 Advancement : 39.0 % done in 452.09s.
 Advancement : 39.0 % done in 452.22s.
 Advancement : 39.0 % done in 452.52s.
 Advancement : 39.0 % done in 452.87s.
 Advancement : 39.0 % done in 453.01s.
 Advancement : 39.1 % done in 453.21s.
 Advancement : 39.1 % done in 453.24s.
 Advancement : 39.1 % done in 453.50s.
 Advancement : 39.1 % done in 453.54s.
 Advancement : 39.1 % done in 454.25s.
 Advancement : 39.2 % done in 454.35s.
 Advancement : 39.2 % done in 454.54s.
 Advancement : 39.2 % done in 454.66s.
 Advancement : 39.2 % done in 454.82s.
 Advancement : 39.2 % done in 455.22s.
 Advancement : 39.3 % done in 455.68s.
 Advancement : 39.3 % done in 455.83s.
 Advancement : 39.3 % done in 456.08s.
 Advancement : 39.3 % done in 456.14s.
 Advancement : 39.3 % done in 456.23s.
 Advancement : 39.4 % done in 456.38s.
 Advancement : 39.4 % done in 456.61s.
 Advancement : 39.4 % done in 456.70s.
 Advancement : 39.4 % done in 456.83s.
 Advancement : 39.4 % done in 456.92s.
 Advancement : 39.5 % done in 456.99s.
 Advancement : 39.5 % done in 457.04s.
 Advancement : 39.5 % done in 457.31s.
 Advancement : 39.5 % done in 457.56s.
 Advancement : 39.5 % done in 458.06s.
 Advancement : 39.6 % done in 458.31s.
 Advancement : 39.6 % done in 458.42s.
 Advancement : 39.6 % done in 458.49s.
 Advancement : 39.6 % done in 458.94s.
 Advancement : 39.6 % done in 459.18s.
 Advancement : 39.7 % done in 459.45s.
 Advancement : 39.7 % done in 459.63s.
 Advancement : 39.7 % done in 459.66s.
 Advancement : 39.7 % done in 460.02s.
 Advancement : 39.7 % done in 460.24s.
 Advancement : 39.8 % done in 460.31s.
 Advancement : 39.8 % done in 460.42s.
 Advancement : 39.8 % done in 460.95s.
 Advancement : 39.8 % done in 461.05s.
 Advancement : 39.8 % done in 461.09s.
 Advancement : 39.9 % done in 461.43s.
 Advancement : 39.9 % done in 461.53s.
 Advancement : 39.9 % done in 461.76s.
 Advancement : 39.9 % done in 461.81s.
 Advancement : 39.9 % done in 461.91s.
 Advancement : 40.0 % done in 462.12s.
 Advancement : 40.0 % done in 462.17s.
 Advancement : 40.0 % done in 462.20s.
 Advancement : 40.0 % done in 462.40s.
 Advancement : 40.0 % done in 462.66s.
 Advancement : 40.1 % done in 462.90s.
 Advancement : 40.1 % done in 463.05s.
 Advancement : 40.1 % done in 463.33s.
 Advancement : 40.1 % done in 463.44s.
 Advancement : 40.1 % done in 463.64s.
 Advancement : 40.2 % done in 463.71s.
 Advancement : 40.2 % done in 463.77s.
 Advancement : 40.2 % done in 463.83s.
 Advancement : 40.2 % done in 464.22s.
 Advancement : 40.2 % done in 464.26s.
 Advancement : 40.3 % done in 464.37s.
 Advancement : 40.3 % done in 464.45s.
 Advancement : 40.3 % done in 464.46s.
 Advancement : 40.3 % done in 464.66s.
 Advancement : 40.3 % done in 465.22s.
 Advancement : 40.4 % done in 465.56s.
 Advancement : 40.4 % done in 465.61s.
 Advancement : 40.4 % done in 465.70s.
 Advancement : 40.4 % done in 465.92s.
 Advancement : 40.4 % done in 465.97s.
 Advancement : 40.5 % done in 466.33s.
 Advancement : 40.5 % done in 466.51s.
 Advancement : 40.5 % done in 466.64s.
 Advancement : 40.5 % done in 466.90s.
 Advancement : 40.5 % done in 467.43s.
 Advancement : 40.6 % done in 467.60s.
 Advancement : 40.6 % done in 467.77s.
 Advancement : 40.6 % done in 467.82s.
 Advancement : 40.6 % done in 467.95s.
 Advancement : 40.6 % done in 468.19s.
 Advancement : 40.7 % done in 468.36s.
 Advancement : 40.7 % done in 468.55s.
 Advancement : 40.7 % done in 468.61s.
 Advancement : 40.7 % done in 468.84s.
 Advancement : 40.7 % done in 468.95s.
 Advancement : 40.8 % done in 469.22s.
 Advancement : 40.8 % done in 469.38s.
 Advancement : 40.8 % done in 469.47s.
 Advancement : 40.8 % done in 469.48s.
 Advancement : 40.8 % done in 469.54s.
 Advancement : 40.9 % done in 469.67s.
 Advancement : 40.9 % done in 470.09s.
 Advancement : 40.9 % done in 470.24s.
 Advancement : 40.9 % done in 470.36s.
 Advancement : 40.9 % done in 470.63s.
 Advancement : 41.0 % done in 470.66s.
 Advancement : 41.0 % done in 471.16s.
 Advancement : 41.0 % done in 471.56s.
 Advancement : 41.0 % done in 472.56s.
 Advancement : 41.0 % done in 472.68s.
 Advancement : 41.1 % done in 472.95s.
 Advancement : 41.1 % done in 473.21s.
 Advancement : 41.1 % done in 474.14s.
 Advancement : 41.1 % done in 474.91s.
 Advancement : 41.1 % done in 475.20s.
 Advancement : 41.2 % done in 475.33s.
 Advancement : 41.2 % done in 475.50s.
 Advancement : 41.2 % done in 475.55s.
 Advancement : 41.2 % done in 475.76s.
 Advancement : 41.2 % done in 475.88s.
 Advancement : 41.3 % done in 476.25s.
 Advancement : 41.3 % done in 476.58s.
 Advancement : 41.3 % done in 476.81s.
 Advancement : 41.3 % done in 477.11s.
 Advancement : 41.3 % done in 477.26s.
 Advancement : 41.4 % done in 477.42s.
 Advancement : 41.4 % done in 477.53s.
 Advancement : 41.4 % done in 477.64s.
 Advancement : 41.4 % done in 477.66s.
 Advancement : 41.4 % done in 477.80s.
 Advancement : 41.5 % done in 478.67s.
 Advancement : 41.5 % done in 478.74s.
 Advancement : 41.5 % done in 478.97s.
 Advancement : 41.5 % done in 479.28s.
 Advancement : 41.5 % done in 479.42s.
 Advancement : 41.6 % done in 479.46s.
 Advancement : 41.6 % done in 479.71s.
 Advancement : 41.6 % done in 480.43s.
 Advancement : 41.6 % done in 480.70s.
 Advancement : 41.6 % done in 480.87s.
 Advancement : 41.7 % done in 481.20s.
 Advancement : 41.7 % done in 481.41s.
 Advancement : 41.7 % done in 481.83s.
 Advancement : 41.7 % done in 481.93s.
 Advancement : 41.7 % done in 482.04s.
 Advancement : 41.8 % done in 482.20s.
 Advancement : 41.8 % done in 482.24s.
 Advancement : 41.8 % done in 482.39s.
 Advancement : 41.8 % done in 482.69s.
 Advancement : 41.8 % done in 482.88s.
 Advancement : 41.9 % done in 483.70s.
 Advancement : 41.9 % done in 483.91s.
 Advancement : 41.9 % done in 484.23s.
 Advancement : 41.9 % done in 484.37s.
 Advancement : 41.9 % done in 484.99s.
 Advancement : 42.0 % done in 485.14s.
 Advancement : 42.0 % done in 485.25s.
 Advancement : 42.0 % done in 485.41s.
 Advancement : 42.0 % done in 485.62s.
 Advancement : 42.0 % done in 485.67s.
 Advancement : 42.1 % done in 486.00s.
 Advancement : 42.1 % done in 486.52s.
 Advancement : 42.1 % done in 486.65s.
 Advancement : 42.1 % done in 487.02s.
 Advancement : 42.1 % done in 487.78s.
 Advancement : 42.2 % done in 488.09s.
 Advancement : 42.2 % done in 488.27s.
 Advancement : 42.2 % done in 488.37s.
 Advancement : 42.2 % done in 488.52s.
 Advancement : 42.2 % done in 488.76s.
